EmployeeID,Age,TenureMonths,Department,Gender,PerformanceScore,Satisfaction,Engagement,Motivation,Stress,WorkLifeBalance,OvertimeHours,TrainingHoursLastYear,AbsenteeismDays,PeerRating,ManagerRating,ProjectLoad,Attrition,PromotionReady,WillImprove,tenure_event_months,event_observed,Experience_Years,Age_Category,Performance_Category,Prediction
128,43,95,HR,Male,93.24937004787276,4.68135081227665,2.6820281531090804,3.4541681290602257,2.37531497606362,4.158325619372197,3.7,21.0,4.7,4.1,2.7,1,0,No,0,18,0,7.916666666666667,35-50,,No
129,49,113,Finance,Male,50.07646897303628,3.5660738636416083,3.7445059064676776,3.7135249564720905,3.261765513481861,3.091273435626883,7.1,4.6,8.0,2.5,4.4,7,0,No,0,33,0,9.416666666666666,35-50,,No
130,23,93,Finance,Female,69.25339954384377,2.138295575204382,4.107434903447854,3.983818294902407,2.6233002280781124,3.362915989012941,0.3,26.3,2.9,3.3,3.2,1,0,No,0,33,0,7.75,<25,,No
131,27,26,Sales,Male,57.59099829400365,2.427469911402151,3.998053474497279,4.227056195751572,3.254500852998173,3.8020767268988527,6.8,8.7,9.1,3.1,3.5,7,0,No,0,26,0,2.1666666666666665,25-35,,No
132,49,18,Sales,Male,74.24250242989399,2.021192160344224,2.8212306523786337,3.5168958694736467,4.4787487850530106,1.2971598387848569,5.8,32.8,1.7,4.4,4.4,3,0,Yes,0,18,0,1.5,35-50,,Yes
133,49,96,Engineering,Female,50.74429344541256,2.9728780420728014,1.4472162993994735,4.039935681914948,2.427853277293721,3.305883162961676,5.3,11.5,8.0,3.0,3.5,3,0,No,0,5,0,8.0,35-50,,No
134,41,86,Sales,Female,74.16535792518746,3.314500276965133,3.912264267196033,5.0,2.517321037406269,2.931275499042574,1.1,2.1,2.8,2.9,4.4,1,0,No,0,3,0,7.166666666666667,35-50,,No
135,51,38,Engineering,Female,62.33137799294684,2.2544118232499564,3.4627502895210727,4.505000639546172,3.034311003526577,4.399651415404967,3.0,38.4,0.7,4.3,2.8,4,0,No,1,6,0,3.1666666666666665,50+,,No
136,32,81,Support,Male,61.44863685205034,4.914309754556064,3.089996466334704,5.0,2.8756815739748305,3.954402387004869,15.2,22.2,4.9,3.7,3.9,1,0,No,0,57,0,6.75,25-35,,No
137,49,87,Engineering,Male,56.248000000000005,2.373318628047559,4.28755082734392,3.174583713318627,1.176,1.8356982694966075,8.8,30.4,2.8,5.0,4.3,1,0,No,1,3,0,7.25,35-50,,No
138,46,88,Engineering,Female,64.52025528539788,4.855122570267321,3.5595724156610102,5.0,2.439872357301061,4.436363267114143,11.0,9.8,3.8,2.8,2.9,4,0,No,0,10,0,7.333333333333333,35-50,,No
139,54,50,Finance,Male,80.84525351552499,4.523557045103715,2.4127244525089804,3.0674610880619246,3.577373242237504,3.70457257934419,4.5,2.7,4.1,3.1,3.5,4,0,No,0,11,0,4.166666666666667,50+,,No
140,22,8,Finance,Female,67.06490649813472,4.125670537049138,1.8616929398134008,3.982852917392371,4.317546750932646,1.9074825622921032,4.0,40.1,0.4,4.4,3.5,1,0,No,1,8,0,0.6666666666666666,<25,,No
141,48,41,Support,Female,79.89323713507545,2.910726177633909,2.583933061380151,4.28598122339048,1.803381432462273,3.350177793143496,7.9,19.9,0.7,2.5,3.8,2,0,No,0,19,0,3.4166666666666665,35-50,,No
142,34,6,Finance,Male,92.47856479846168,3.953343239061528,5.0,3.2913782464764223,1.7607176007691567,4.23134350247027,6.0,25.9,4.7,4.6,4.0,2,0,Yes,0,6,0,0.5,25-35,,No
143,24,69,Sales,Female,73.47153239456533,2.167993796041781,4.250499096539496,3.7703714219794207,2.8642338027173357,2.207360514683945,1.7,27.9,2.0,2.5,2.9,4,1,No,0,22,1,5.75,<25,,No
144,27,44,Support,Female,67.292,4.635307035033749,3.769751107777511,4.4283688819614735,1.004,4.539819602260875,0.2,16.0,8.0,4.0,3.6,1,0,No,0,42,0,3.6666666666666665,25-35,,No
145,29,64,HR,Female,76.79794040597424,3.4408607489118004,3.436505165532776,3.131783281350474,2.4010297970128724,1.9386341032852263,2.3,22.7,3.4,2.0,4.9,6,0,Yes,1,56,0,5.333333333333333,25-35,,No
146,48,29,Engineering,Male,67.3600841191028,3.3051860943460234,3.377346354047308,5.0,1.0699579404486064,2.587895541017714,0.3,39.1,6.2,3.5,4.4,5,0,No,0,5,0,2.4166666666666665,35-50,,No
147,30,28,Finance,Male,61.28187740031507,2.004895958367361,4.650476385023185,2.592322700218121,4.309061299842464,2.451416248149277,7.0,19.6,5.3,2.4,4.2,5,0,No,0,28,0,2.3333333333333335,25-35,,No
148,58,11,Product,Female,53.5186623087008,1.076393554523544,3.158463832286912,5.0,2.140668845649595,4.539240358429796,5.5,31.3,2.2,5.0,3.4,1,1,No,0,1,1,0.9166666666666666,50+,,No
149,54,65,Sales,Male,76.65833162732194,2.1283340150133903,4.119228369615864,4.501060907839674,4.720834186339027,2.8580854771057225,13.4,3.9,1.9,2.6,5.0,1,0,No,0,47,0,5.416666666666667,50+,,No
150,45,107,Sales,Other,62.780957293083326,4.3413699925941565,3.2864148447375654,3.628219538937777,4.309521353458339,2.253464697605102,19.8,33.5,7.6,2.8,4.4,1,0,No,0,39,0,8.916666666666666,35-50,,No
151,36,19,Engineering,Male,72.78863459539484,3.1413141661798085,5.0,3.377865431010615,2.205682702302583,3.700689791022656,2.6,1.7,1.1,3.9,3.6,5,0,No,0,19,0,1.5833333333333333,35-50,,No
152,53,9,Engineering,Female,59.90791927369216,3.428765088411864,4.268059656820474,3.294377389767181,1.8460403631539224,3.8950628915334464,5.9,32.1,2.8,3.0,3.8,5,0,No,0,6,0,0.75,50+,,No
153,53,27,Sales,Male,75.75109149833519,4.121886220663591,4.721001133215263,3.5913634877943883,2.724454250832411,3.900782485314718,5.9,24.7,3.5,4.1,3.2,4,0,No,0,27,0,2.25,50+,,No
154,45,34,Finance,Female,61.3132932485164,4.95599699363873,3.074031202780585,3.661203310760939,2.7933533757417965,3.0557947512965917,4.9,18.8,3.8,2.9,3.9,3,0,No,0,3,0,2.8333333333333335,35-50,,No
155,33,44,Engineering,Male,67.94770611209519,4.723582613352779,4.552322501310679,4.704180997307666,3.176146943952401,3.529080870933253,1.5,18.8,6.9,2.9,4.1,4,0,No,1,44,0,3.6666666666666665,25-35,,No
156,23,68,Product,Male,82.43308657906036,2.597646489613339,3.3186803171447785,5.0,2.033456710469821,2.714790222393643,0.5,17.0,4.0,3.5,4.2,4,0,No,1,54,0,5.666666666666667,<25,,No
157,24,100,Support,Male,77.1512102529556,1.3812701975342632,3.699031341539565,3.8595039365232062,3.674394873522203,4.807321510142157,6.4,10.2,3.6,2.5,3.5,7,0,No,0,49,0,8.333333333333334,<25,,No
158,58,82,Finance,Female,69.5413438900002,4.913100791750015,5.0,3.0234972096084767,3.079328054999899,4.329784642792138,0.7,17.5,7.1,3.8,2.4,2,0,No,0,51,0,6.833333333333333,50+,,No
159,38,15,Support,Male,49.64079031343172,4.988059273507379,2.6615024489192227,3.263419167491045,2.579604843284136,4.274661146136608,6.0,46.5,5.8,4.2,3.8,6,0,No,1,3,0,1.25,35-50,,No
160,23,51,Engineering,Female,100.0,3.7397596947419856,3.782922958174861,3.5535273723109726,2.1579593445819767,4.014704341116191,3.5,35.6,1.8,3.9,4.2,4,0,No,0,51,0,4.25,<25,,No
161,23,13,HR,Female,90.53776996619736,2.194844501882981,3.994204732666854,2.87590231576258,2.731115016901314,3.767759975395501,5.8,9.5,0.6,4.0,2.8,4,0,No,0,13,0,1.0833333333333333,<25,,No
162,49,83,Finance,Male,80.70580250365514,4.538661721668075,4.068003942720729,2.7568468783140974,1.9970987481724305,2.180073764265191,0.7,23.2,1.5,2.0,3.5,4,0,No,0,26,0,6.916666666666667,35-50,,No
163,44,49,Support,Female,61.047122610232826,3.320550509754852,3.194293956215881,5.0,2.9764386948835875,3.869971112630084,5.9,21.2,3.9,3.1,4.7,7,0,No,1,46,0,4.083333333333333,35-50,,No
164,58,70,Support,Male,68.81712262956017,3.328303074110403,5.0,3.942090820757004,2.891438685219909,3.402838707056988,0.3,18.3,0.3,3.3,2.6,7,0,No,0,49,0,5.833333333333333,50+,,No
165,53,112,Sales,Female,62.13658543304732,4.292202750583678,2.4345613031937656,3.0334934930557225,3.181707283476339,4.437027676455827,6.0,8.0,4.3,4.7,3.4,4,1,No,0,64,1,9.333333333333334,50+,,No
166,54,56,Product,Female,81.54751518065629,3.485438385422521,4.912996849769223,4.35328285628617,4.8262424096718535,4.026677264144185,13.0,25.4,3.6,3.0,4.8,3,0,No,0,11,0,4.666666666666667,50+,,No
167,22,76,Engineering,Male,73.60088943939915,2.269251796939991,4.693559045032475,2.757323100154524,2.799555280300428,3.7953424231377193,6.6,30.2,3.6,1.7,3.7,2,0,No,0,17,0,6.333333333333333,<25,,No
168,40,51,Support,Male,57.71480426575104,2.958868384849353,5.0,2.823190361703157,3.942597867124482,1.7841976822228591,6.9,10.0,0.2,2.7,3.2,5,1,No,0,51,1,4.25,35-50,,No
169,23,37,Product,Male,63.944825206048606,4.052014819114992,2.1705956111629616,3.057566079148604,3.2275873969757014,3.2198995170523763,9.9,43.5,4.7,3.0,3.6,6,0,No,0,37,0,3.0833333333333335,<25,,No
170,47,17,Engineering,Other,84.2404886037969,3.9907888676897865,2.8180516608992607,5.0,2.6297556981015457,2.797896966086709,3.4,38.3,3.0,1.8,4.3,1,0,No,0,17,0,1.4166666666666667,35-50,,No
171,53,58,Support,Male,89.22631853990246,3.688990464851161,4.942748753245477,3.4976959473773013,2.986840730048766,3.527129331764766,15.3,26.6,7.2,4.3,3.4,5,0,No,0,19,0,4.833333333333333,50+,,No
172,27,87,Engineering,Female,87.7656528183361,4.393346915851072,1.910664760832722,1.7466344104780107,2.767173590831949,2.9260065557016204,1.3,5.2,1.7,2.2,4.1,2,0,No,0,87,0,7.25,25-35,,No
173,53,90,Sales,Male,78.52846458454356,3.020417856023503,2.154186989063628,4.668052746540475,3.285767707728216,3.0516488015160244,10.3,24.8,0.0,3.9,3.8,4,0,No,0,20,0,7.5,50+,,No
174,25,29,HR,Female,68.93864153043793,3.7490678900019176,3.1605229919596574,3.454894908670114,2.03067923478103,3.713130514416034,9.5,23.4,3.5,2.6,3.9,5,0,No,1,29,0,2.4166666666666665,<25,,No
175,32,33,Finance,Male,34.41468076688994,1.173601057516745,3.7727944097600408,2.220473595297276,1.3426596165550329,2.9110756977881014,0.4,26.2,0.8,4.7,4.1,4,0,No,0,20,0,2.75,25-35,,No
176,38,60,Product,Female,72.24740521305145,2.873905197136045,5.0,3.446653209629273,3.6762973934742753,3.409432385616611,11.1,39.1,0.8,3.3,3.4,6,0,Yes,0,14,0,5.0,35-50,,No
177,59,91,Finance,Female,68.28375233483749,4.060184333688456,3.4332606765626776,4.116803117283923,3.858123832581259,1.932529298213124,8.0,17.9,5.6,3.1,2.8,3,1,No,0,37,1,7.583333333333333,50+,,No
178,45,89,HR,Female,69.9567283343944,2.903860157962437,3.052584766741915,4.023239333226376,3.871635832802802,2.550838670915947,16.3,44.6,2.5,3.9,4.0,3,0,No,0,60,0,7.416666666666667,35-50,,No
179,26,55,Support,Male,70.44205596288705,2.946926805499417,3.880250943926785,5.0,3.0789720185564726,3.890439210482664,6.2,24.9,0.5,2.7,3.5,6,0,No,0,55,0,4.583333333333333,25-35,,No
180,55,10,Product,Male,52.79355074509343,2.285563354107188,4.022636834964961,3.0177857099440555,3.653224627453288,2.1928270949731727,4.3,16.5,2.3,4.0,3.2,6,1,No,0,6,1,0.8333333333333334,50+,,No
181,27,47,Engineering,Male,75.59714194796572,4.345651538826574,3.997115839953244,3.737376096211978,3.551429026017142,4.421152569842697,1.9,48.8,10.6,3.1,4.0,2,0,No,0,47,0,3.9166666666666665,25-35,,No
182,43,23,Product,Female,76.20474128209008,3.868818869697328,3.4398124128437897,3.1403445771372627,3.697629358954954,4.176959419771189,5.5,30.0,7.4,3.0,4.6,6,0,No,0,23,0,1.9166666666666667,35-50,,No
183,32,85,Engineering,Male,79.19508164268423,4.4000457210244015,1.8404224974736652,2.4662456846502216,2.0024591786578863,3.058593058194192,3.1,14.5,2.6,3.4,3.5,5,0,Yes,0,5,0,7.083333333333333,25-35,,Yes
184,37,21,Support,Female,83.86190359430927,1.8834288076153047,2.774145609804301,4.4084218978447645,1.769048202845369,5.0,3.3,21.0,4.3,2.6,3.6,3,0,No,0,21,0,1.75,35-50,,No
185,54,107,Sales,Male,78.11313849350455,3.333035343747207,4.878243976740716,4.070615655318016,2.5434307532477294,4.418793220063463,6.6,27.6,2.5,3.3,2.7,6,0,Yes,0,15,0,8.916666666666666,50+,,No
186,30,13,Engineering,Female,65.39476821908531,3.166996608681392,3.76836204417894,3.926942759759082,2.8526158904573444,2.4456484439648385,3.5,18.2,5.5,3.8,3.4,2,0,No,0,13,0,1.0833333333333333,25-35,,No
187,27,101,Sales,Female,69.83984225426457,3.1999164624712906,3.309730092803649,4.041432154606916,2.6300788728677102,3.971556648330043,3.6,21.6,1.4,1.7,3.8,7,0,No,0,7,0,8.416666666666666,25-35,,No
188,37,33,Finance,Female,73.75999999999999,3.083472456282044,4.606351693536578,3.151621717849264,1.17,3.359276759687781,8.5,10.2,2.4,4.4,3.6,2,1,No,0,33,1,2.75,35-50,,No
189,50,24,Sales,Male,66.89261477572971,2.823341836399713,2.582895030867946,2.8954439301454453,4.703692612135143,2.60095911822653,9.1,0.2,5.4,4.2,3.3,7,1,No,0,13,1,2.0,35-50,,No
190,24,108,Engineering,Male,82.70009197777148,4.3271516810395125,3.397186679658293,3.730117897735489,2.6499540111142643,2.337081771150412,6.2,21.3,8.4,2.0,4.2,7,0,No,0,11,0,9.0,<25,,No
191,41,11,Finance,Male,77.3865911668461,1.4886429841656277,3.723982564656634,4.628969121929291,3.1567044165769538,4.195404001399541,9.2,21.7,6.2,1.9,3.6,2,0,No,0,2,0,0.9166666666666666,35-50,,No
192,57,17,Product,Male,92.6709020184739,4.757817651385541,3.202760247034834,4.986461708362838,4.114548990763058,2.7618490818382795,3.5,26.3,7.7,4.2,5.0,5,0,No,0,17,0,1.4166666666666667,50+,,No
193,40,68,Sales,Female,99.344,4.197141125026461,3.690686540611439,4.3363461654459465,1.078,3.208311280466653,3.9,13.1,3.1,4.1,3.8,6,0,No,0,18,0,5.666666666666667,35-50,,No
194,47,47,Engineering,Female,71.05538774382342,3.461822185126544,3.431075461720412,3.723339541414477,2.472306128088288,2.4710766645961244,9.2,3.9,2.1,4.0,1.4,5,0,No,0,3,0,3.9166666666666665,35-50,,No
195,24,25,Sales,Female,30.0,4.377901737409897,2.3405912569927123,3.915827143519949,2.692882726420195,2.626657856431268,14.0,8.4,1.8,2.4,2.7,2,1,No,1,10,1,2.0833333333333335,<25,,No
196,40,94,Engineering,Male,85.6286200909013,2.0353117616491616,3.763330093691151,3.7092750874602975,2.585689954549355,3.185763719935675,6.1,32.7,4.2,5.0,4.0,1,0,No,0,25,0,7.833333333333333,35-50,,No
197,41,73,Support,Female,63.07897318142791,2.803722083456079,2.404483387638419,2.879245328240457,2.710513409286047,3.649364063451736,4.2,12.0,5.1,2.9,3.1,7,0,No,0,60,0,6.083333333333333,35-50,,No
198,53,21,Support,Female,56.61373040311031,3.0949543478427195,3.74905361258705,3.7197179025684335,4.393134798444844,1.0,7.3,14.7,3.1,3.7,3.1,7,1,No,0,21,1,1.75,50+,,No
199,28,84,Finance,Female,63.96908224854556,4.698241539073094,4.836722241735099,2.6321385459292053,3.615458875727222,3.315227819250075,7.1,16.3,1.7,3.7,2.6,6,0,No,0,27,0,7.0,25-35,,No
200,54,83,Sales,Male,61.591929462742335,3.2278981285791177,3.347079122451551,3.6007382191175683,4.004035268628829,2.628491088673468,12.3,12.6,7.7,4.8,3.2,6,1,No,0,19,1,6.916666666666667,50+,,No
201,39,83,Support,Male,76.48175945637816,3.888686630413508,2.545665183026112,5.0,2.9091202718109237,4.562126388105202,3.1,11.7,5.9,3.6,3.8,5,0,No,0,83,0,6.916666666666667,35-50,,No
202,22,12,Finance,Male,53.294746092291,3.0600269609856974,3.4857109681155176,4.358287378226682,1.5026269538544987,5.0,5.1,9.5,7.9,3.8,3.9,5,0,No,0,12,0,1.0,<25,,No
203,32,37,Support,Female,61.056,4.208542068967491,2.8512260027293217,2.961504652610776,1.022,2.976648868541656,1.1,36.8,1.1,3.4,2.8,1,0,No,1,8,0,3.0833333333333335,25-35,,No
204,49,42,Finance,Female,77.21481544646326,5.0,4.135058102368323,3.6420567442861738,1.4425922767683688,1.749994295358125,8.6,28.2,1.9,2.5,4.2,5,0,No,0,28,0,3.5,35-50,,No
205,46,17,Support,Male,77.16846859166796,4.395661836049212,3.466810127229432,3.0324989505962097,3.165765704166019,3.4051892729267097,0.3,35.0,7.6,1.6,2.6,5,0,No,0,17,0,1.4166666666666667,35-50,,No
206,44,101,Finance,Male,78.02046057460473,3.367578555317475,5.0,3.649988985458232,2.8397697126976347,3.1151136034561158,0.4,37.4,3.9,3.5,4.0,6,0,No,0,63,0,8.416666666666666,35-50,,No
207,52,118,Sales,Female,60.23632729511202,4.148215394398871,4.6466906361096045,4.532886253219651,2.6818363524439923,5.0,4.6,8.2,2.3,2.4,3.9,3,0,No,0,42,0,9.833333333333334,50+,,No
208,51,48,Product,Female,59.34115381348027,4.080603490618232,3.462227545966737,4.222406350647924,2.479423093259863,4.799930409037988,2.4,24.1,2.5,3.8,2.9,1,0,No,0,23,0,4.0,50+,,No
209,56,103,HR,Male,58.9,3.6315876716972753,4.244048161175781,5.0,5.0,4.078837473536908,14.6,13.0,4.0,3.6,2.8,7,0,No,0,19,0,8.583333333333334,50+,,No
210,28,28,Finance,Female,74.28180718195296,4.64058889950688,3.2460872317534397,4.653981922006057,2.309096409023525,2.771975326908607,16.6,33.4,7.0,3.6,3.9,3,0,Yes,1,28,0,2.3333333333333335,25-35,,Yes
211,37,41,Engineering,Other,85.25236108776788,4.413404785420058,3.630561196648652,3.863200304862153,3.7738194561160583,3.909989909562723,2.3,11.1,3.5,2.7,3.2,6,0,No,0,10,0,3.4166666666666665,35-50,,No
212,47,99,Finance,Female,44.66417412795801,3.317654462721966,3.2747092232847197,4.241719979306635,2.8679129360209936,3.5385057231614736,3.3,7.4,6.4,4.3,3.4,1,1,No,0,21,1,8.25,35-50,,No
213,23,47,Finance,Male,66.641879023572,4.085019988245668,4.289810363864738,3.538045460653332,2.879060488214003,3.517190882969452,7.0,2.8,5.4,3.9,4.1,1,0,No,0,31,0,3.9166666666666665,<25,,No
214,22,112,Engineering,Female,51.96272490276651,2.8891094465476947,4.88968944903862,2.7979966023308034,4.018637548616744,1.8975931362889165,2.1,16.4,1.4,2.6,4.0,1,0,No,0,65,0,9.333333333333334,<25,,No
215,33,18,Engineering,Female,47.19493923461711,2.276548046280705,4.318783386472029,4.744621262630017,4.502530382691445,4.255615804608282,12.0,31.0,1.4,5.0,2.9,5,0,No,0,17,0,1.5,25-35,,No
216,26,78,Finance,Male,82.46709891376968,3.22053866282874,4.42974294115682,4.507193181545318,2.5664505431151614,3.397027495480112,0.3,23.1,2.6,3.3,3.6,2,0,No,1,29,0,6.5,25-35,,No
217,58,99,Support,Female,73.96959456151572,3.233941440374096,4.430730093512157,3.5071566283248288,3.765202719242142,3.2092427872098823,8.3,5.6,0.0,2.4,2.9,4,0,No,0,12,0,8.25,50+,,No
218,53,108,HR,Female,74.8442172756999,1.7217353064995,4.096130330101239,3.919148589545071,3.2778913621500534,2.759859154492055,5.7,45.8,2.5,2.9,4.3,2,0,No,0,66,0,9.0,50+,,No
219,30,105,Engineering,Female,81.44912572238016,4.311516988595233,2.574642456710759,4.692751349907845,2.825437138809914,2.58574515031196,0.9,27.8,8.5,2.3,4.8,5,0,No,0,56,0,8.75,25-35,,No
220,56,71,Finance,Male,63.93549011468595,1.0,5.0,4.377081140964816,3.132254942657026,3.585532723151084,6.4,29.3,3.9,4.6,2.9,5,0,No,0,62,0,5.916666666666667,50+,,No
221,40,105,Engineering,Female,66.16401762968967,5.0,5.0,2.529518999000241,2.317991185155162,1.725753478327726,10.3,35.4,1.7,4.4,3.6,7,0,No,0,3,0,8.75,35-50,,No
222,37,13,Sales,Female,95.99219878666216,4.984414908999662,3.3895083570179687,3.89489601719186,2.603900606668915,4.010548883685038,5.5,0.3,9.7,4.1,4.3,7,1,No,0,13,1,1.0833333333333333,35-50,,No
223,24,82,Engineering,Male,67.33727055950541,3.264286567790593,3.266371876305437,3.565894779609309,2.3313647202472936,2.351305106703883,5.6,9.1,1.2,3.9,3.6,4,0,No,0,6,0,6.833333333333333,<25,,No
224,41,101,Engineering,Female,77.38924656714215,3.3286198530994358,4.151170487623838,4.590400559310945,3.70537671642892,1.447187382415237,0.2,29.9,1.1,4.5,4.0,5,0,Yes,0,41,0,8.416666666666666,35-50,,Yes
225,45,13,Engineering,Female,69.21440223108212,3.7365520409184425,4.095731551665154,4.524834191026129,2.942798884458937,4.939705784333419,11.9,10.3,7.7,3.3,3.6,1,0,No,0,13,0,1.0833333333333333,35-50,,No
226,54,100,Sales,Female,50.34342804923008,3.026596715703314,3.418248538122284,4.754886262542437,1.728285975384961,2.527721655588979,11.3,16.7,6.0,3.8,2.8,3,0,No,0,54,0,8.333333333333334,50+,,No
227,45,31,Engineering,Male,47.246874446326174,3.7486347310614,2.474976909971156,2.805684529023834,2.126562776836912,2.650056754630474,2.5,19.1,3.6,2.9,3.7,3,0,No,0,3,0,2.5833333333333335,35-50,,No
228,32,2,Sales,Female,65.928,3.568100022298339,3.8751310716748,3.072710772755009,1.086,4.3210844979072665,4.3,4.7,6.5,3.4,4.5,1,0,No,0,2,0,0.16666666666666666,25-35,,No
229,29,16,HR,Male,83.5489852037643,3.3944011730513566,4.09629288435799,4.591265948908351,2.575507398117851,4.968987810464977,13.5,15.7,4.9,3.9,3.9,7,0,Yes,1,5,0,1.3333333333333333,25-35,,Yes
230,57,9,HR,Male,79.7527098698057,3.625414303716066,4.253239033234918,3.2266833477260435,2.873645065097149,1.9202985792569127,1.8,31.0,0.4,1.0,4.9,2,0,No,0,9,0,0.75,50+,,No
231,59,73,Sales,Female,81.32827169773395,2.136092578976052,3.9143634951187862,2.482853615268554,2.8358641511330265,2.4394487457743974,8.6,28.8,3.2,3.0,2.2,3,0,No,0,34,0,6.083333333333333,50+,,No
232,41,38,Support,Male,54.57569129693722,3.19274657140394,3.355996366474282,4.1260771900912525,4.812154351531392,2.505589060055463,1.6,33.4,2.3,3.6,3.9,1,0,No,0,23,0,3.1666666666666665,35-50,,No
233,56,75,Engineering,Female,88.02218791816993,3.4851118404802217,4.494601835555651,3.262225247787222,3.688906040915037,4.141321496426089,15.7,32.1,7.3,3.4,3.1,2,0,No,0,12,0,6.25,50+,,No
234,46,54,HR,Male,57.523096293821695,3.488081843392542,3.659263647809327,5.0,3.4384518530891506,4.7752189151365805,5.4,24.9,2.7,3.1,2.9,6,0,No,1,2,0,4.5,35-50,,No
235,56,56,Engineering,Male,75.78253806914056,3.4478595997493877,3.181569287071752,3.936947643190771,1.408730965429722,2.327772694579729,12.6,23.9,5.4,4.0,4.7,3,0,No,0,40,0,4.666666666666667,50+,,No
236,46,86,Engineering,Male,71.01328410823427,4.6463540840869415,3.437411956158851,3.828207429313333,2.443357945882867,4.573270804171398,0.4,23.0,4.6,2.9,3.4,1,0,No,0,74,0,7.166666666666667,35-50,,No
237,50,97,Finance,Other,68.1733256146474,3.166846866217003,2.0286278707725165,3.4046048867073946,2.363337192676304,2.661869299624168,2.5,12.5,1.1,2.5,3.3,3,0,No,0,48,0,8.083333333333334,35-50,,No
238,39,100,Finance,Female,86.928162397616,3.7894380866443913,3.435982358239315,4.972668267141577,2.085918801191992,3.602510612651015,3.6,7.6,2.8,4.4,3.9,3,0,Yes,0,81,0,8.333333333333334,35-50,,Yes
239,39,109,Support,Female,62.23576133102669,4.852479633752548,4.219592867887202,3.986843567911857,2.1321193344866534,2.155691670514964,6.6,11.7,5.1,4.3,1.9,3,0,No,0,96,0,9.083333333333334,35-50,,No
240,23,87,Finance,Male,57.724,3.639923859979688,3.905804719925307,3.3732003854750348,1.038,3.190262627776202,1.9,16.1,1.6,3.0,4.7,4,0,No,0,22,0,7.25,<25,,No
241,56,45,Product,Male,71.77170640936266,3.832341248169751,4.968597755683067,3.0647330347156427,1.714146795318671,3.1999985573345557,9.5,12.1,2.9,3.4,5.0,2,0,No,0,44,0,3.75,50+,,No
